min_anonym,min_real
23.4998,22.4878
24.1006,25.8868
33.8791,35.7375
30.9965,33.913
37.5828,39.8123
32.3845,35.8236
37.5766,34.3479
31.2329,31.9355
44.7261,41.1843
26.8636,27.4679
23.3441,22.1271
26.2896,28.4519
29.6028,31.0627
33.3547,31.706
29.6822,28.568
33.4465,32.378
20.8228,22.8571
28.5555,27.0925
33.5145,35.3529
35.6628,33.0211
27.8959,29.5821
35.0408,33.0886
32.4395,36.0439
25.6976,26.8242
30.544,31.7505
32.5381,30.1838
37.1986,34.7326
40.375,38.0537
20.6918,22.2254
32.7439,34.6863
35.2527,34.0606
27.0205,25.443
26.4465,25.4538
30.3256,32.8555
33.4214,36.1703
31.2513,33.3881
38.4508,39.3963
33.9412,32.5731
33.744,32.26
29.2684,31.5732
33.5424,30.8862
30.7669,33.0471
36.9448,36.1142
21.2813,23.4634
23.2093,25.4767
24.438,23.6116
25.6293,24.1786
26.5034,29.0926
35.1458,37.5891
31.6471,34.8153
33.659,35.319
22.6044,24.5967
33.0274,31.1873
22.5417,20.9107
28.8437,31.0816
31.7086,34.8064
41.3178,37.8368
28.5706,31.6047
21.024,22.8522
35.7952,34.221
32.8445,29.8858
26.9335,25.5536
33.5063,30.488
27.897,30.0291
21.9378,22.8996
26.3523,24.8372
34.7239,31.886
26.8737,28.3478
41.6365,39.6538
22.6341,23.3582
22.6775,25.0028
31.4944,29.2427
36.4774,34.6414
36.9767,38.1203
28.6921,30.8517
27.1508,26.2834
29.4488,30.7078
32.6281,31.6164
30.8021,33.085
38.9021,37.8057
27.5592,25.0766
32.8985,30.775
30.4093,29.381
37.7023,35.4678
32.7384,29.7893
35.0095,37.7258
28.8298,26.2089
25.8864,28.7307
38.5072,37.3494
28.3926,27.3269
29.5541,32.8014
28.5683,27.0022
38.3243,37.1
41.1691,38.9859
27.458,25.8794
31.2541,29.3466
27.5194,30.0103
20.942,22.255
32.8535,34.3656
30.5267,32.1334
28.9539,31.3693
29.335,26.9623
22.1653,23.757
39.5397,36.6108
26.2947,24.995
25.1819,26.3134
26.3162,25.5497
29.8265,30.9404
33.7721,36.8289
39.7489,36.6349
29.8516,28.056
28.9923,26.5012
36.0265,37.5667
33.3424,36.4
29.5881,30.4718
30.721,33.0689
30.6677,29.4598
35.6586,38.2603
30.4072,29.2096
23.5817,22.8284
28.0314,27.0835
22.0433,23.3757
32.6731,31.5073
23.1459,25.186
29.2883,26.65
38.0405,36.6126
37.6296,36.5691
31.8057,29.7528
26.214,27.5937
34.676,33.0248
37.6496,39.9253
36.1896,33.8221
27.1158,24.8086
31.5577,29.7995
31.0059,33.3397
28.9423,27.1249
36.0571,39.0651
38.4905,35.2155
36.8987,35.4795
28.0675,29.2675
34.124,32.78
31.0862,29.6907
25.6941,24.2397
24.9557,27.4238
40.8381,37.9184
29.0882,29.8035
31.6735,29.6846
31.4943,30.8163
26.5734,27.1712
33.917,31.639
33.3393,34.6562
35.776,33.0342
35.7137,34.9791
24.3991,22.7604
36.1862,38.3328
40.5301,37.4585
35.7631,34.4207
23.3891,22.4248
47.3676,44.4766
30.7872,28.5331
34.8278,36.2412
28.5756,31.6803
31.9468,30.5419
25.1578,27.2861
29.2672,26.9993
34.8558,38.261
29.23,30.7038
26.285,23.939
32.7932,35.2615
30.7078,29.2455
32.2432,33.692
36.4049,33.9915
38.5304,42.4811
37.2399,36.2962
33.6434,31.6793
34.0688,31.2558
39.8672,39.009
21.3964,23.6686
32.7219,34.3357
25.9482,24.3188
25.9431,27.9861
32.758,29.9707
40.1513,36.9717
30.2426,31.8008
37.7487,39.9035
32.7935,30.0582
29.1122,31.7472
28.1026,27.0477
37.525,38.9668
28.5608,30.8432
42.9246,39.7818
26.557,27.1267
27.9651,29.2216
34.2675,36.1472
27.1929,26.4009
36.338,37.1554
27.6291,28.9007
26.0892,25.5276
31.3783,28.9201
22.8257,23.8513
36.7085,34.1792
27.1226,29.5453
38.9535,36.5417
34.0237,35.7768
40.4351,37.6491
40.833,37.1885
31.2628,30.1183
37.9728,35.8234
31.1983,29.628
23.5736,22.9092
29.393,31.8106
26.0249,28.4425
28.2327,28.8678
36.4169,33.8133
31.5654,30.9162
28.1557,26.6626
33.965,32.6901
28.1748,29.8462
40.8143,37.2054
41.8247,39.1251
37.4191,38.2608
33.8292,34.8037
26.5422,28.6015
41.3495,38.5005
34.9266,33.4867
34.2661,36.8453
29.3143,30.2834
32.6206,33.6295
31.7892,30.2179
34.7763,36.7226
36.6859,39.4897
37.0741,37.9469
33.6342,35.4044
28.1985,31.0215
35.5955,33.9328
34.4216,36.425
40.1573,36.5731
30.3065,29.1409
41.1197,38.0386
29.8158,27.1546
31.4029,30.4587
43.2889,41.8655
39.2114,36.7148
26.6014,24.2935
29.9816,31.2634
35.9879,37.0246
37.9221,35.5742
35.2978,38.3672
30.1634,32.3295
24.7981,27.371
34.5377,36.6253
39.6722,37.604
33.8181,35.5232
23.5583,25.4135
36.0996,33.3022
37.2953,35.8264
30.0774,29.0322
33.6938,34.8076
36.0111,35.0985
24.1056,25.2944
38.4103,37.0041
25.8189,24.6599
28.2031,26.0898
31.1436,28.7038
26.6997,25.6728
26.0461,28.1275
35.7165,32.6775
26.0919,23.9595
26.6088,25.6594
30.4494,31.0708
24.4651,26.9737
36.8772,33.5247
40.0544,37.9663
34.1156,34.9187
38.9082,36.8449
40.6278,38.5463
27.4466,29.1985
34.6466,38.2835
23.0199,24.6995
32.2966,33.6423
27.5192,26.7957
30.6733,32.876
31.4186,32.7618
30.3646,27.6042
38.2347,34.7588
36.0189,34.7673
32.0966,29.7466
27.0257,29.1854
36.4731,37.796
36.0019,37.7378
25.1125,25.625
37.108,34.044
26.362,26.9
33.4729,35.0135
37.1399,33.825
27.4939,29.2178
28.7201,26.9672
32.518,30.3623
31.9203,29.9721
35.4214,33.543
32.8315,35.6864
37.9091,34.875
23.4671,25.0182
41.8986,40.6388
25.6117,26.8466
24.901,26.5752
28.2389,26.3423
38.1363,36.529
30.6317,33.7726
31.2199,28.4853
41.6302,38.5108
39.4937,38.5681
33.0166,32.3375
25.0989,25.9286
28.9042,26.3005
28.3354,29.2118
32.7982,34.5973
38.9209,41.8504
40.0504,36.9469
25.8553,26.8208
34.418,35.8895
39.4837,36.9352
28.2839,27.5135
33.7519,31.485
29.3318,31.6758
28.1264,30.8742
29.5427,28.2705
30.8143,33.2051
31.8431,33.8396
36.706,34.3368
27.6721,29.723
22.8724,24.7537
32.3963,33.3982
28.4251,27.7589
34.1865,31.7718
32.4318,30.7119
40.2809,37.2282
22.2358,23.7308
29.6411,32.9346
33.2716,31.1532
24.6409,23.3563
29.7828,29.0848
24.725,24.1928
26.5684,29.0048
36.4626,33.793
20.0533,20.8889
32.1182,32.8071
29.1446,27.7568
37.9625,35.0208
31.763,35.0198
37.3037,35.3925
29.177,26.7189
38.8847,35.3497
32.741,33.7884
24.0859,25.0895
23.5261,22.7305
27.7734,25.5976
24.4699,27.0685
26.8021,28.8816
25.7804,27.5726
31.7292,34.0077
35.6529,39.4391
31.4888,32.6647
31.089,32.1167
40.5787,38.9805
21.4403,22.6163
26.403,25.759
26.5066,24.2069
36.9906,33.9987
30.843,33.416
39.0109,36.6644
25.7412,26.7859
35.8333,33.3333
21.7322,23.2928
35.4546,33.4162
34.3057,35.4398
26.2421,28.0965
23.2116,22.5794
32.3394,31.6742
31.2536,28.7257
23.6086,25.8866
33.0186,35.0516
25.9707,25.362
22.8538,24.1328
31.7483,30.4686
32.309,33.0696
26.7473,27.377
40.1946,38.3171
23.0715,24.2603
39.7249,36.7143
38.3664,37.1408
28.5307,29.9692
24.4908,25.0674
30.884,29.7534
