med_anonym,med_real
72.3064,74.7739
76.13985,69.9815
50.3476,55.2663
70.27445,67.63659999999999
57.832449999999994,59.86795
90.5613,84.7159
53.2993,58.2506
69.62440000000001,73.0581
71.60275,74.35385
73.8698,69.2313
66.9497,72.1441
85.3091,77.5537
69.52985,71.38589999999999
70.3059,77.772
73.5668,70.5338
55.86825,60.528999999999996
80.75455,78.1748
69.60485,72.88465
82.5464,77.2183
53.5377,50.223
45.6603,50.3421
64.30340000000001,60.2656
80.3494,82.1568
71.6695,69.4472
60.675,57.4574
64.9607,60.4848
75.9039,80.7488
57.755849999999995,62.37135
56.1676,52.7395
66.98384999999999,62.19485
61.6364,68.4849
64.95505,61.980000000000004
55.10485,58.4357
65.8329,71.2477
71.49235,64.993
56.2228,59.1819
51.5761,55.0439
63.711349999999996,70.24405
70.7606,65.8238
64.1127,62.4272
57.861999999999995,62.8935
69.3937,66.4691
65.2569,61.2741
62.7452,67.7594
66.76435000000001,70.95044999999999
66.965,69.1073
79.0019,73.5586
50.101749999999996,54.8159
73.4307,69.7348
72.1318,75.0591
75.995,78.7513
70.1819,75.3834
62.9008,66.3511
56.76865,52.2732
63.0519,67.2913
60.822199999999995,56.31685
61.361549999999994,64.8642
56.8586,63.1762
57.1158,60.2487
65.0814,61.688550000000006
52.3592,54.769
58.2495,59.4383
72.7452,69.0182
56.63395,59.80355
47.6873,46.7523
54.6668,57.7873
75.3493,83.167
59.211,60.4194
82.6247,78.3916
64.4103,67.8003
60.20905,58.11685
60.87705,66.09885
52.0709,57.2837
75.1464,70.0993
51.3322,55.7959
52.175,55.2116
61.2218,64.5119
58.7426,63.3002
81.9647,76.8179
58.92955,55.910399999999996
68.4782,67.1355
75.2425,77.0138
77.0995,72.1905
57.5307,61.7945
58.4166,63.84325
72.6444,66.221
71.2124,66.1825
56.2209,54.636449999999996
57.8491,63.6404
62.053,65.6645
62.299400000000006,58.77305
62.0663,68.5059
74.3987,76.3064
78.5398,73.0603
59.4379,55.9679
56.8592,61.2707
72.03305,67.44669999999999
74.9615,77.3597
70.7637,74.6453
64.4998,71.1133
60.2338,63.9425
67.5273,72.61
77.9269,72.8289
55.4526,60.87
75.19794999999999,69.43485
62.7533,57.4138
62.6589,66.9433
79.051,72.1268
70.9182,68.0597
71.9522,66.31540000000001
66.1818,64.1919
77.85669999999999,75.73605
79.9674,75.228
59.65045,62.5267
64.4343,68.9137
69.931,76.4273
58.971,57.0319
69.5515,65.9256
69.1379,73.1618
72.5644,69.3732
54.558400000000006,56.303799999999995
83.8418,77.3448
76.22139999999999,80.9144
70.1031,64.197
64.4417,68.4094
54.9315,52.5158
72.5141,67.7702
81.9666,75.6848
48.2896,51.4815
81.0274,78.13635
62.9069,61.6734
60.5125,57.466750000000005
76.1817,77.9751
81.5637,76.0146
67.8584,65.0608
66.18575,67.81325
67.2908,70.4616
57.9688,55.6322
69.0529,64.5958
76.0119,83.7135
74.9092,72.446
65.7403,67.4952
59.9075,63.5961
63.9931,61.7098
61.2188,67.49595
61.8894,56.4684
59.5025,56.5076
53.1896,55.2906
68.233,63.6502
69.6981,67.08189999999999
69.9111,73.74585
63.1801,58.6086
61.9129,67.59049999999999
54.681,58.04775
61.8039,58.8609
54.899,60.3949
48.3222,52.2968
60.6732,65.1699
66.0094,68.0509
68.7196,72.1087
70.4502,67.8058
64.5252,63.1362
76.5009,73.1366
71.4181,76.1387
62.470600000000005,57.8968
56.0795,60.7579
66.7898,64.3447
56.3482,61.1815
71.4378,69.492
68.1943,63.3188
80.0432,76.9646
69.6447,66.3283
73.92429999999999,80.00465
57.4848,61.8782
75.88845,73.89335
56.0107,58.8348
61.1286,55.9274
77.5308,79.7642
72.44024999999999,66.0951
79.2546,80.9546
71.7252,74.24965
