max_anonym,max_real
103.825,100.024
110.88,103.336
97.8812,99.9808
113.757,106.018
84.4376,93.6115
93.7349,100.682
106.865,101.39
101.294,112.051
103.14,96.213
132.552,125.642
99.4476,94.1739
111.521,107.438
86.6904,89.5562
94.5917,102.372
83.3172,91.8602
81.4037,84.4437
101.195,96.3763
99.8656,106.694
105.236,113.523
107.332,113.579
97.7332,108.112
126.973,119.56
133.509,125.008
100.296,95.7023
99.5294,102.926
121.005,115.024
101.067,96.2544
116.319,109.22
97.8369,108.587
127.097,119.34
122.278,116.566
123.361,129.309
102.432,104.736
123.507,127.065
92.8989,98.4098
83.9206,89.7547
137.413,124.921
105.156,111.041
122.012,126.306
115.085,120.761
98.0716,105.227
127.925,118.559
113.203,110.983
110.59,113.542
91.5884,99.4445
128.335,116.987
87.9282,96.2015
131.428,122.715
124.804,113.665
116.499,118.998
101.015,108.735
91.185,87.2584
131.097,119.942
96.0136,99.7026
118.16,129.42
110.242,106.514
123.923,128.551
82.9656,85.9747
88.8491,92.1671
112.321,104.679
97.5685,103.029
120.421,128.244
118.068,122.988
100.844,108.318
104.455,108.807
101.349,95.8836
129.277,123.356
89.442,86.8369
91.5722,86.8806
117.906,126.103
97.4459,100.15
124.056,126.847
98.2368,96.0282
93.7362,89.614
98.958,107.563
113.134,116.995
96.1301,100.977
96.6078,102.556
118.56,109.272
89.323,95.9431
102.586,108.787
109.386,102.23
105.685,97.6753
86.1066,91.7981
129.89,118.621
85.8603,88.1523
83.9262,87.2414
87.0086,92.7597
86.8221,96.3619
103.606,99.4296
98.9985,103.231
98.3964,107.069
107.565,112.752
124.883,116.278
86.7042,95.1747
118.078,128.346
108.278,112.089
127.125,119.816
122.329,113.478
87.2085,92.9728
115.292,108.357
115.236,123.115
103.718,108.833
115.141,120.566
98.9774,108.647
91.1665,100.073
121.598,112.383
129.606,123.552
99.4242,106.336
130.573,120.566
108.425,120.072
110.34,108.176
83.5199,91.0795
118.293,127.471
116.211,112.39
99.4806,105.718
107.748,112.943
124.655,117.267
85.8685,92.9313
95.2252,102.173
97.4084,106.341
120.362,126.033
110.297,105.245
126.653,117.817
88.0445,92.1932
87.5134,95.8526
121.805,112.263
112.608,116.091
90.2654,92.8656
137.96,128.694
113.146,106.641
91.1844,99.9829
115.14,121.841
106.786,104.487
106.324,117.226
137.35,128.846
111.572,117.197
103.208,96.5467
95.1014,92.0633
99.7019,93.9697
107.729,113.999
108.538,101.532
104.984,116.004
91.2854,85.714
130.966,124.968
96.2869,87.693
91.1779,89.0409
133.071,121.526
98.6855,103.012
128.749,123.797
128.053,119.008
78.557,85.2953
113.012,124.737
102.462,107.968
110.255,114.018
95.1417,87.7691
117.623,121.261
87.2565,90.7976
134.598,123.598
121.078,117.097
84.9158,89.1973
92.2722,97.8496
92.5538,89.9454
131.683,126.618
99.4249,96.9054
111.151,104.958
105.48,112.332
97.5109,99.7044
122.594,113.303
134.235,123.605
108.02,116.276
114.1,121.254
102.124,98.7659
96.4853,102.209
136.725,126.014
95.0593,90.619
106.12,109.515
112.903,109.191
93.8093,86.5399
93.014,99.8004
105.982,110.168
88.1859,94.4174
79.9201,87.0589
95.2869,102.459
98.5335,106.064
111.647,103.761
85.7354,90.9177
103.21,95.8306
95.4572,92.2292
120.323,115.473
115.111,112.633
104.966,102.706
106.325,117.616
85.1195,94.1587
102.196,112.303
82.1913,85.8843
142.809,129.826
134.835,127.685
105.278,99.507
107.802,112.294
110.788,105.714
89.8349,87.1338
130.258,119.943
134.707,126.367
117.733,129.377
97.3736,105.956
124.112,119.799
102.509,94.0448
111.798,118.682
100.045,94.4709
131.347,119.624
91.1201,97.0395
101.21,92.7681
99.4329,90.8063
107.728,112.804
109.528,112.452
92.1583,90.2628
131.407,121.112
108.078,102.444
106.692,116.222
104.866,97.7315
104.25,97.2486
121.07,118.002
104.698,108.721
111.937,122.603
86.9615,95.7726
93.7358,99.613
112.71,107.96
121.963,127.576
111.937,106.202
92.2833,95.2356
86.9921,89.6826
100.49,102.751
128.016,117.662
80.6275,85.2299
115.191,124.396
91.9157,96.1461
118.224,114.447
124.28,121.486
100.349,102.502
131.974,120.745
118.255,108.491
95.5859,92.9824
122.538,112.73
92.1473,96.3884
126.4,118.463
108.978,105.191
132.835,122.429
98.641,105.161
103.212,98.7677
124.514,115.184
104.746,98.8173
116.155,118.526
117.354,113.276
119.255,127.138
88.24,94.7798
126.126,120.349
102.284,96.5857
94.1542,90.2725
118.51,124.355
120.235,114.292
129.919,124.922
84.89,90.5011
128.888,125.867
94.2152,90.5915
97.1381,103.78
129.511,120.029
116.556,128.507
99.7723,105.245
103.77,109.347
78.4312,84.5164
132.482,128.25
97.1259,107.203
103.38,105.49
122.038,112.998
133.282,127.787
103.065,96.1425
95.3995,103.921
96.905,89.561
131.48,124.981
103.412,96.9189
112.99,108.644
82.5706,87.7477
114.011,124.602
87.5287,91.5572
94.9553,92.549
118.478,124.452
105.275,111.638
119.811,109.217
103.528,107.061
93.3198,98.9605
86.956,94.5174
104.282,106.519
94.9496,89.4064
117.105,123.009
81.6885,89.1796
86.739,95.5275
88.2512,92.4096
115.451,125.354
92.8142,96.1805
114.712,109.983
125.815,129.173
93.8898,97.8019
126.091,120.431
116.082,118.693
134.107,128.702
98.3169,93.3684
101.684,111.252
134.333,124.961
112.894,103.383
84.0441,93.0721
126.705,122.066
116.664,107.327
87.4669,93.4475
105.297,108.33
104.408,113.61
115.661,125.31
103.639,100.038
91.3209,99.6953
97.1193,93.5639
128.343,125.213
92.4335,95.2923
111.235,115.509
121.102,127.342
96.259,92.1139
92.4244,86.6208
133.807,128.414
88.8963,93.0851
131.267,128.316
87.2706,92.6439
81.6048,88.4126
89.9646,97.5755
80.1816,85.3904
102.472,107.639
95.2209,86.8804
120.444,113.306
130.572,123.414
124.887,117.596
102.972,98.3493
84.5394,91.6913
79.4985,85.6665
116.031,111.247
99.2396,102.839
92.3905,86.427
125.314,115.284
127.936,121.728
110.565,102.375
102.779,100.077
102.815,109.261
82.6811,87.0327
138.211,126.22
96.7175,89.8027
92.9058,88.3975
120.82,124.814
117.141,127.051
89.7458,91.8585
88.1076,92.0665
118.223,128.224
126.903,122.257
91.8142,101.117
130.31,127.38
98.8622,102.236
75.8307,84.1628
105.913,116.006
118.236,129.93
107.262,102.643
97.6508,92.56
124.014,119.359
125.246,115.861
103.609,113.358
122.747,125.252
94.9417,104.217
92.4916,97.8747
107.276,104.762
101.041,108.88
92.056,89.7232
80.0844,85.1056
113.255,116.04
120.847,117.327
108.235,120.261
119.864,113.079
101.935,95.9841
107.071,110.954
107.579,105.263
85.7975,92.5539
118.612,123.041
121.588,111.242
104.018,108.015
114.756,108.465
91.9411,96.2734
108.742,119.104
108.016,113.701
119.396,124.501
95.0403,100.892
113.199,110.979
129.65,119.164
120.206,123.924
117.153,108.777
118.817,125.599
110.15,112.974
100.683,105.982
80.8748,83.5483
97.8818,95.0309
83.2641,86.3735
100.787,92.6347
125.706,118.927
103.869,114.016
118.738,126.586
113.475,120.975
111.613,108.152
111.728,104.321
95.0195,103.058
96.6815,101.663
95.2411,103.975
117.167,110.535
113.824,117.465
130.816,124.705
106.007,97.5226
112.088,114.962
104.997,114.501
115.724,121.05
102.9,97.1675
112.652,122.581
119.487,112.724
103.138,113.09
93.2733,97.0586
115.92,127.105
126.204,120.539
86.8703,92.4152
99.0049,108.084
108.086,114.498
114.844,127.322
121.341,126.134
90.0509,97.3523
114.629,104.208
121.538,118.574
118.599,116.274
120.899,116.585
111.909,106.988
137.697,128.449
101.276,98.9019
113.964,110.323
108.988,104.897
96.921,101.488
77.9599,86.526
94.009,90.0469
100.647,110.845
97.4844,104.597
116.595,120.201
111.857,104.344
114.685,123.984
125.744,120.56
134.337,124.733
129.261,125.863
107.177,114.261
86.6275,92.7489
108.725,111.627
116.156,122.27
111.251,123.065
106.174,97.14
109.729,113.709
105.346,101.294
98.1854,100.703
107.836,118.632
94.6153,90.6277
100.276,103.591
101.845,93.6071
120.321,117.158
124.407,121.729
102.872,94.9
117.173,111.487
83.7414,90.7274
110.167,106.236
99.1452,92.314
123.937,117.143
120.344,124.709
127.536,123.701
128.758,124.524
138.298,126.531
95.1598,88.6857
128.069,118.913
92.8622,89.1192
128.493,122.026
82.8185,85.292
115.045,125.185
100.891,109.308
107.351,111.36
89.4912,95.7125
107.281,99.7959
98.9545,102.015
109.92,121.325
129.629,118.167
115.744,108.68
114.873,109.403
129.292,122.32
124.405,118.143
104.154,96.4392
93.2872,102.966
104.1,113.895
93.0573,95.4434
98.4662,100.991
87.1976,91.0205
90.6543,98.217
91.6356,99.3879
103.521,106.394
83.6441,87.8615
125.494,121.133
111.479,101.714
82.6969,87.3251
117.071,129.647
91.6,96.1175
113.911,108.178
118.045,113.833
117.278,129.876
103.425,107.734
125.388,121.031
119.947,123.529
136.106,123.733
94.0886,90.1232
114.689,124.257
107.671,109.868
113.204,110.551
117.297,109.521
111.666,120.982
95.1207,86.4734
94.4065,97.9321
106.729,102.035
93.5472,90.8225
103.8,99.1406
83.3644,90.9099
112.402,117.207
111.439,116.082
105.253,110.097
124.015,129.995
94.0159,91.9921
107.271,99.9734
83.4026,85.5411
94.5718,91.9065
100.857,110.589
95.3249,89.172
131.841,125.683
103.16,97.8751
109.38,99.9817
82.1955,87.0715
103.282,101.059
134.948,125.184
110.003,121.954
120.236,111.227
129.537,119.72
100.518,108.668
95.1186,99.4964
111.586,102.844
125.472,129.086
107.555,115.526
90.317,95.3717
117.262,109.386
115.604,118.934
117.76,111.304
96.857,98.8337
81.0103,86.3649
124.021,119.943
116.934,127.241
118.005,124.085
121.533,110.686
103.214,114.682
122.173,125.952
92.7646,90.4138
136.093,128.269
106.479,114.988
91.731,87.3629
91.8041,88.9575
80.1979,86.5134
93.6226,90.4566
91.7705,93.9309
96.5354,93.091
135.475,124.403
101.117,95.6637
139.332,128.18
110.473,118.788
139.479,128.671
92.1817,87.6252
92.9355,88.9335
120.914,124.911
129.375,119.792
95.0991,87.7298
99.4514,106.479
117.263,125.415
107.412,104.792
137.293,126.537
111.185,107.321
101.904,109.457
96.841,106.069
93.5767,85.0697
79.5715,88.1191
118.02,129.978
121.094,118.487
105.684,108.505
106.263,101.299
110.283,116.332
110.665,102.468
106.967,114.403
117.209,111.734
90.9369,86.2779
93.9883,101.609
129.782,125.272
112.676,108.134
80.6137,86.2179
87.8597,90.205
93.6334,89.6872
110.553,115.52
123.311,125.828
128.929,122.324
112.186,109.771
117.399,114.872
129.968,123.779
78.019,85.924
114.797,123.57
85.5688,93.1108
93.728,97.7351
100.552,109.773
100.347,91.5576
137.286,124.919
95.3162,88.8315
81.457,88.7331
82.9766,89.1263
103.801,98.9524
102.286,95.953
99.9508,103.255
116.224,107.416
106.113,102.032
91.6689,85.9933
130.112,118.499
134.0,123.616
109.778,115.313
111.676,118.552
80.742,89.3164
113.783,107.851
119.432,115.282
102.137,98.4924
119.119,123.696
118.352,120.891
101.59,112.254
120.538,125.43
115.188,111.185
87.4817,90.0944
101.016,96.2971
106.045,97.8272
